incident_number,date_reported,date_occurred,badge_id,offense_classification,offense_code_name,nibrs_code,nibrs_group_name,was_offense_completed,lmpd_division,lmpd_beat,location_category,block_address,city,zip_code,ObjectId
LMPD24053320,5/7/2024 9:00:00 PM,5/7/2024 9:00:00 PM,7144,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) NO VISIBLE INJURY 508.030 00797 13B,13B,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1700 BLOCK WILSON AVE,LOUISVILLE,40210,47946
LMPD24052840,5/7/2024 2:06:00 PM,5/6/2024 3:30:00 PM,5288,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,6TH DIVISION,625,RENTAL STORAGE FACILITY,3100 BLOCK BRECKENRIDGE LN,LOUISVILLE,40220,47947
LMPD24901270,5/7/2024 9:00:00 PM,5/7/2024 9:00:00 PM,8185,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,YES,3RD DIVISION,331,CONVENIENCE STORE,4900 BLOCK DIXIE HWY,LOUISVILLE,40216,47948
LMPD24053618,5/9/2024 2:37:00 AM,5/9/2024 2:37:00 AM,5490,12 INTIMIDATION,MENACING 508.050 00803 13C,13C,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1300 BLOCK BALDWIN ST,LOUISVILLE,40210,47949
LMPD24052937,5/7/2024 6:40:00 PM,3/4/2024 5:10:00 PM,5400,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,4TH DIVISION,424,RESIDENCE/HOME,4000 BLOCK SOUTHERN PKY,LOUISVILLE,40214,47950
LMPD24052815,5/7/2024 2:05:00 PM,5/7/2024 3:30:00 AM,8560,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,2ND DIVISION,211,RESIDENCE/HOME,300 BLOCK N 43RD ST,LOUISVILLE,40212,47951
LMPD24053007,5/7/2024 8:54:00 PM,5/7/2024 8:54:00 PM,5301,55 TRESPASSING,CRIMINAL TRESPASS-1ST DEGREE 511.060 02616 90J,90J,B,NO,4TH DIVISION,412,RESIDENCE/HOME,500 BLOCK E BURNETT AVE,LOUISVILLE,40217,47952
LMPD24053823,5/9/2024 2:24:00 AM,5/9/2024 2:24:00 AM,8402,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD $1000 < $10,000 434.650(1)(B)(2) 71204 26B",26B,A,YES,6TH DIVISION,624,COMMERCIAL/OFFICE BUILDING,4000 BLOCK BRADFORD PEAR CT,LOUISVILLE,40218,47953
LMPD24052951,5/7/2024 6:38:00 PM,5/7/2024 6:38:00 PM,5301,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,412,PARKING/ DROP LOT/ GARAGE,1200 BLOCK GOSS AVE,LOUISVILLE,40217,47954
LMPD24052834,5/7/2024 1:53:00 PM,5/7/2024 1:53:00 PM,5466,15 UNAUTHORIZED USE,UNAUTHORIZED USE OF MOTOR VEHICLE 1ST OFFENSE 514.100 00701 240,240,A,YES,1ST DIVISION,111,RESIDENCE/HOME,1700 BLOCK BAIRD ST,LOUISVILLE,40203,47955
LMPD24052994,5/7/2024 8:53:00 PM,5/7/2024 8:30:00 PM,8585,23 THEFT OTHER,THEFT OF MAIL MATTER 514.140 23265 23H,23H,A,YES,8TH DIVISION,812,PARKING/ DROP LOT/ GARAGE,3700 BLOCK FRINGE TREE PL,LOUISVILLE,40241,47956
LMPD24053621,5/9/2024 2:19:00 AM,5/8/2024 2:21:00 PM,5584,18 SHOPLIFTING,TBUT OR DISP SHOPLIFTING 514.030 24230 23C,23C,A,NO,7TH DIVISION,736,GROCERY/ SUPERMARKET,9500 BLOCK PRESTON HWY,LOUISVILLE,40229,47957
LMPD24052947,5/7/2024 6:35:00 PM,5/7/2024 6:35:00 PM,5349,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,NO,4TH DIVISION,423,RESIDENCE/HOME,1300 BLOCK WELLER AVE,LOUISVILLE,40208,47958
LMPD24052803,5/7/2024 1:41:00 PM,5/7/2024 1:41:00 PM,5451,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,2ND DIVISION,236,RESIDENCE/HOME,3100 BLOCK S CRUMS LN,LOUISVILLE,40216,47959
LMPD24053608,5/9/2024 2:16:00 AM,5/9/2024 2:16:00 AM,5456,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,6TH DIVISION,612,RESIDENCE/HOME,6300 BLOCK HANSES DR,LOUISVILLE,40219,47960
LMPD24052947,5/7/2024 6:35:00 PM,5/7/2024 6:35:00 PM,5349,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1300 BLOCK WELLER AVE,LOUISVILLE,40208,47961
LMPD24052809,5/7/2024 1:41:00 PM,5/6/2024 2:45:00 PM,4354,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,NO,4TH DIVISION,423,PARKING/ DROP LOT/ GARAGE,1500 BLOCK LARCHMONT AVE,LOUISVILLE,40215,47962
LMPD24052982,5/7/2024 8:38:00 PM,4/26/2024 10:02:00 AM,8620,18 SHOPLIFTING,"TBUT OR DISP SHOPLIFTING $500 < $1,000 514.030 24231 23C",23C,A,YES,6TH DIVISION,624,SPECIALTY STORE,4500 BLOCK S HURSTBOURNE PKY,LOUISVILLE,40299,47963
LMPD24052947,5/7/2024 6:35:00 PM,5/7/2024 6:35:00 PM,5349,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,999,B,NO,4TH DIVISION,423,RESIDENCE/HOME,1300 BLOCK WELLER AVE,LOUISVILLE,40208,47964
LMPD24053610,5/9/2024 2:13:00 AM,5/9/2024 2:13:00 AM,5196,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,7TH DIVISION,735,OTHER RESIDENCE (APARTMENT/CONDO),4000 BLOCK BUCKS RUN RD,LOUISVILLE,40219,47965
LMPD24052818,5/7/2024 1:37:00 PM,5/7/2024 1:37:00 PM,5349,12 INTIMIDATION,INTIMIDATING A PARTICIPANT IN LEGAL PROCESS 524.040 51201 13C,999,B,NO,4TH DIVISION,423,RESIDENCE/HOME,1600 BLOCK LONGFIELD AVE,LOUISVILLE,40215,47966
LMPD24053203,5/7/2024 8:31:00 PM,5/7/2024 8:31:00 PM,5209,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (MINOR INJURY) 508.030 00796 13B,13B,A,YES,3RD DIVISION,323,RESIDENCE/HOME,500 BLOCK CAPLE AVE,LOUISVILLE,40118,47967
LMPD24052947,5/7/2024 6:35:00 PM,5/7/2024 6:35:00 PM,5349,10 KIDNAPPING ONLY,UNLAWFUL IMPRISONMENT-2ND DEGREE 509.030 02606 100,100,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1300 BLOCK WELLER AVE,LOUISVILLE,40208,47968
LMPD24053686,5/9/2024 2:00:00 AM,5/9/2024 2:00:00 AM,5553,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,236,OTHER RESIDENCE (APARTMENT/CONDO),4500 BLOCK CANE RUN RD,LOUISVILLE,40216,47969
LMPD24052818,5/7/2024 1:37:00 PM,5/7/2024 1:37:00 PM,5349,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,999,B,NO,4TH DIVISION,423,RESIDENCE/HOME,1600 BLOCK LONGFIELD AVE,LOUISVILLE,40215,47970
LMPD24052993,5/7/2024 8:27:00 PM,5/7/2024 8:27:00 PM,5258,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,411,RESIDENCE/HOME,1100 BLOCK S 6TH ST,LOUISVILLE,40203,47971
LMPD24052947,5/7/2024 6:35:00 PM,5/7/2024 6:35:00 PM,5349,23 THEFT OTHER,"TBUT OR DISP ALL OTHERS $500 < $1,000 514.030 24096 23H",23H,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1300 BLOCK WELLER AVE,LOUISVILLE,40208,47972
LMPD24053604,5/9/2024 1:36:00 AM,5/9/2024 1:36:00 AM,5553,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,2ND DIVISION,236,RESIDENCE/HOME,0 BLOCK ADVENTURE RD,LOUISVILLE,40216,47973
LMPD24052818,5/7/2024 1:37:00 PM,5/7/2024 1:37:00 PM,5349,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1600 BLOCK LONGFIELD AVE,LOUISVILLE,40215,47974
LMPD24052976,5/7/2024 8:27:00 PM,5/6/2024 4:00:00 PM,8454,24 VANDALISM,CRIMINAL MISCHIEF-2ND DEGREE 512.030 01402 290,290,A,YES,4TH DIVISION,411,RESIDENCE/HOME,1200 BLOCK S 1ST ST,LOUISVILLE,40203,47975
LMPD24052934,5/7/2024 6:21:00 PM,5/7/2024 6:21:00 PM,5451,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,2ND DIVISION,236,RESIDENCE/HOME,3400 BLOCK CATHE DYKSTRA WAY,LOUISVILLE,40216,47976
LMPD24053601,5/9/2024 1:31:00 AM,5/9/2024 1:31:00 AM,5196,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,7TH DIVISION,735,OTHER RESIDENCE (APARTMENT/CONDO),1000 BLOCK JEFFERSON VIEW WAY,LOUISVILLE,40219,47977
LMPD24052818,5/7/2024 1:37:00 PM,5/7/2024 1:37:00 PM,5349,11 SIMPLE ASSAULT,HARASSMENT - PHYSICAL CONTACT - NO INJURY 525.070 02407 13B,13B,A,YES,4TH DIVISION,423,RESIDENCE/HOME,1600 BLOCK LONGFIELD AVE,LOUISVILLE,40215,47978
LMPD24052990,5/7/2024 8:26:00 PM,5/7/2024 8:26:00 PM,5525,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,7TH DIVISION,736,HOTEL/ MOTEL/ ETC.,7100 BLOCK PRESTON HWY,LOUISVILLE,40219,47979
LMPD24053721,5/9/2024 1:00:00 AM,5/9/2024 1:00:00 AM,5121,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000 514.030 24142 23F",23F,A,YES,7TH DIVISION,735,RESIDENCE/HOME,5000 BLOCK SUNDAY DR,LOUISVILLE,40219,47980
LMPD24052804,5/7/2024 1:34:00 PM,2/23/2024 1:00:00 PM,8373,22 THEFT MV PARTS,"TBUT PARTS FROM VEHICLE $1,000 < $10,000 514.030 24242 23G",23G,A,YES,6TH DIVISION,624,PARKING/ DROP LOT/ GARAGE,4200 BLOCK BARDSTOWN RD,LOUISVILLE,40218,47981
LMPD24052852,5/7/2024 1:30:00 PM,5/7/2024 1:30:00 PM,8402,23 THEFT OTHER,THEFT BY DECEPTION INCLUDING COLD CHECKS 514.040(8) 71283 23H,23H,A,YES,2ND DIVISION,225,OTHER RESIDENCE (APARTMENT/CONDO),1200 BLOCK MOORE CT,LOUISVILLE,40210,47982
LMPD24052926,5/7/2024 6:10:00 PM,5/7/2024 5:00:00 PM,7294,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,13C,A,YES,6TH DIVISION,612,RESIDENCE/HOME,6300 BLOCK HANSES DR,LOUISVILLE,40219,47983
LMPD24053914,5/9/2024 1:00:00 AM,5/9/2024 1:00:00 AM,5121,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,4TH DIVISION,423,RESIDENCE/HOME,3600 BLOCK CRAIG AVE,LOUISVILLE,40215,47984
LMPD24053507,5/7/2024 1:30:00 PM,5/7/2024 1:30:00 PM,5121,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,6TH DIVISION,612,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,5300 BLOCK HELMWOOD DR,LOUISVILLE,40213,47985
LMPD24052914,5/7/2024 6:00:00 PM,5/6/2024 7:00:00 PM,8560,22 THEFT MV PARTS,THEFT OF MOTOR VEHICLE REGISTRATION PLATE/DECAL 186.990(6) 28200 23G,23G,A,YES,4TH DIVISION,412,RESIDENCE/HOME,500 BLOCK EASTERN PKY,LOUISVILLE,40217,47986
LMPD24053730,5/9/2024 1:00:00 AM,5/9/2024 1:00:00 AM,5121,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD $1000 < $10,000 434.650(1)(B)(2) 71204 26B",26B,A,YES,7TH DIVISION,735,RESIDENCE/HOME,5000 BLOCK SUNDAY DR,LOUISVILLE,40219,47987
LMPD24052927,5/7/2024 6:00:00 PM,5/7/2024 6:00:00 PM,5135,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,1ST DIVISION,123,RESIDENCE/HOME,1000 BLOCK PLACE VERT,LOUISVILLE,40203,47988
LMPD24054280,5/7/2024 6:00:00 PM,5/7/2024 6:00:00 PM,5251,7 FORCIBLE FONDLING,SEXUAL ABUSE - 3RD DEGREE 510.130 01709 11D,11D,A,YES,4TH DIVISION,435,COMMERCIAL/OFFICE BUILDING,4100 BLOCK TAYLOR BLVD,LOUISVILLE,40215,47989
LMPD24052915,5/7/2024 5:55:00 PM,5/7/2024 5:52:00 PM,5568,35 NARCOTICS EQUIP,DRUG PARAPHERNALIA - BUY/POSSESS 218A.500(2) 42081 35B,35B,A,YES,3RD DIVISION,331,CONVENIENCE STORE,2500 BLOCK PENNACOOK RD,LOUISVILLE,40214,47990
LMPD24052915,5/7/2024 5:55:00 PM,5/7/2024 5:55:00 PM,5568,34 NARCOTICS,POSS CONTROLLED SUB 1ST DEGREE 1ST OFF (METHAMPHETAMINE) 218.1415 42215 35A,35A,A,YES,3RD DIVISION,331,CONVENIENCE STORE,2500 BLOCK PENNACOOK RD,LOUISVILLE,40214,47991
LMPD24052915,5/7/2024 5:55:00 PM,5/7/2024 5:52:00 PM,5568,34 NARCOTICS,POSS OF MARIJUANA 218A.1422 42330 35A,999,B,NO,3RD DIVISION,331,CONVENIENCE STORE,2500 BLOCK PENNACOOK RD,LOUISVILLE,40214,47992
LMPD24052916,5/7/2024 5:42:00 PM,5/7/2024 5:42:00 PM,7872,34 NARCOTICS,POSS CONT SUB-1ST DEGREE-1ST OFFENSE-HEROIN 218A.1415 42205 35A,35A,A,YES,4TH DIVISION,435,OTHER RESIDENCE (APARTMENT/CONDO),4300 BLOCK TAYLOR BLVD,LOUISVILLE,40215,47993
LMPD24052916,5/7/2024 5:42:00 PM,5/7/2024 5:42:00 PM,7872,9 AGGRAVATED ASSAULT,ASSAULT - 2ND DEGREE - DOMESTIC VIOLENCE 508.020 13161 13A,13A,A,YES,4TH DIVISION,435,OTHER RESIDENCE (APARTMENT/CONDO),4300 BLOCK TAYLOR BLVD,LOUISVILLE,40215,47994
LMPD24052925,5/7/2024 5:42:00 PM,5/7/2024 5:42:00 PM,5021,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,1ST DIVISION,112,OTHER RESIDENCE (APARTMENT/CONDO),2100 BLOCK W CHESTNUT ST,LOUISVILLE,40211,47995
LMPD24052924,5/7/2024 5:31:00 PM,5/6/2024 10:00:00 PM,5466,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,NO,1ST DIVISION,111,RESIDENCE/HOME,3000 BLOCK BANK ST,LOUISVILLE,40212,47996
LMPD24052924,5/7/2024 5:31:00 PM,5/6/2024 10:00:00 PM,5466,24 VANDALISM,CRIMINAL MISCHIEF-3RD DEGREE 512.040 01403 290,290,A,YES,1ST DIVISION,111,RESIDENCE/HOME,3000 BLOCK BANK ST,LOUISVILLE,40212,47997
LMPD24052924,5/7/2024 5:31:00 PM,5/6/2024 10:00:00 PM,5466,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,1ST DIVISION,111,RESIDENCE/HOME,3000 BLOCK BANK ST,LOUISVILLE,40212,47998
LMPD24052913,5/7/2024 5:29:00 PM,5/6/2024 6:24:00 PM,5314,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,7TH DIVISION,724,NON-ATTACHED RESD GARAGE/SHED/BULD,10200 BLOCK CAVEN AVE,LOUISVILLE,40229,47999
LMPD24052946,5/7/2024 5:27:00 PM,5/7/2024 5:27:00 PM,5402,9 AGGRAVATED ASSAULT,STRANGULATION 1ST DEGREE 508.170 13225 13A,13A,A,YES,3RD DIVISION,331,RESIDENCE/HOME,7600 BLOCK NOTTOWAY CIR,LOUISVILLE,40214,48000
LMPD24052646,5/6/2024 10:40:00 AM,5/6/2024 10:40:00 AM,8617,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,1ST DIVISION,135,PARKING/ DROP LOT/ GARAGE,200 BLOCK E LIBERTY ST,LOUISVILLE,40202,48001
LMPD24052633,5/6/2024 10:25:00 AM,5/6/2024 10:25:00 AM,5406,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,1ST DIVISION,112,OTHER RESIDENCE (APARTMENT/CONDO),1900 BLOCK W JEFFERSON ST,LOUISVILLE,40203,48002
LMPD24052703,5/6/2024 10:00:00 AM,5/6/2024 10:00:00 AM,7884,23 LARCENY,TBUT OR DISP ALL OTHERS 514.030 24095 23H,23H,A,YES,7TH DIVISION,735,RESIDENCE/HOME,7900 BLOCK RED CEDAR WAY,LOUISVILLE,40219,48003
LMPD24052455,5/6/2024 4:48:00 PM,1/1/2024 5:01:00 AM,8560,14 AUTO THEFT,"TBUT OR DISP AUTO $10,000 < $1,000,000 514.030 24113 240",240,A,YES,1ST DIVISION,111,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,500 BLOCK N 22ND ST,LOUISVILLE,40203,48004
LMPD24052425,5/6/2024 10:00:00 AM,5/6/2024 10:00:00 AM,8402,21 THEFT FR VEH,"TBUT OR DISP CONTENTS FROM VEH $1,000 < $10,000 514.030 24142 23F",23F,A,YES,4TH DIVISION,411,RESIDENCE/HOME,1400 BLOCK S 1ST ST,LOUISVILLE,40208,48005
LMPD24052542,5/6/2024 10:00:00 AM,5/6/2024 10:00:00 AM,8617,21 THEFT FR VEH,TBUT OR DISP CONTENTS FROM VEH 514.030 24140 23F,23F,A,YES,4TH DIVISION,436,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,4900 BLOCK S 5TH ST,LOUISVILLE,40214,48006
LMPD24052542,5/6/2024 10:00:00 AM,5/6/2024 10:00:00 AM,8617,23 THEFT OTHER,TBUT OR DISP FIREARM 514.030 23100 23H,23H,A,YES,4TH DIVISION,436,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,4900 BLOCK S 5TH ST,LOUISVILLE,40214,48007
LMPD24052438,5/6/2024 9:45:00 AM,5/6/2024 9:45:00 AM,5391,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,1ST DIVISION,135,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,500 BLOCK E GRAY ST,LOUISVILLE,40202,48008
LMPD24052559,5/6/2024 9:00:00 AM,5/6/2024 9:00:00 AM,5205,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,4TH DIVISION,412,SHELTER - MISSION/ HOMELESS,1200 BLOCK RAMMERS AVE,LOUISVILLE,40204,48009
LMPD24052348,5/6/2024 8:15:00 AM,5/6/2024 8:15:00 AM,5591,24 VANDALISM,CRIMINAL MISCHIEF - 1ST DEGREE 512.020 01401 290,290,A,YES,4TH DIVISION,424,CONVENIENCE STORE,3200 BLOCK TAYLOR BLVD,LOUISVILLE,40215,48010
LMPD24052468,5/6/2024 4:46:00 PM,5/6/2024 4:46:00 PM,5271,12 INTIMIDATION,HARASSMENT (NO PHYSICAL CONTACT) 525.070 02405 13C,13C,A,YES,1ST DIVISION,123,RESIDENCE/HOME,600 BLOCK VILLAGE WEST DR,LOUISVILLE,40203,48011
LMPD24053970,5/6/2024 7:55:00 AM,5/6/2024 7:55:00 AM,5121,28 FRAUD CREDIT CARD/ATM,"FRAUDULENT USE OF A CREDIT CARD > $10,000 434.650(1)(B)(4) 71206 26B",26B,A,YES,6TH DIVISION,613,HOTEL/ MOTEL/ ETC.,1300 BLOCK GARDINER LN,WATTERSON PARK,40213,48012
LMPD24052497,5/6/2024 4:39:00 PM,5/6/2024 4:39:00 PM,5042,13 BURGLARY,BURGLARY - 3RD DEGREE 511.040 22062 220,220,A,YES,7TH DIVISION,724,NON-ATTACHED RESD GARAGE/SHED/BULD,10600 BLOCK PRESTON HWY,LOUISVILLE,40229,48013
LMPD24052346,5/6/2024 7:55:00 AM,5/6/2024 7:57:00 AM,7938,19 THEFT FR BLDG,"TBUT OR DISP FROM BUILDING $1,000 < $10,000 514.030 24162 23D",23D,A,YES,6TH DIVISION,613,HOTEL/ MOTEL/ ETC.,1300 BLOCK GARDINER LN,WATTERSON PARK,40213,48014
LMPD24052458,5/6/2024 4:37:00 PM,5/6/2024 4:37:00 PM,5349,12 INTIMIDATION,MENACING 508.050 00803 13C,13C,A,YES,4TH DIVISION,423,OTHER RESIDENCE (APARTMENT/CONDO),3200 BLOCK UTAH AVE,LOUISVILLE,40215,48015
LMPD24052428,5/6/2024 4:34:00 PM,5/6/2024 4:34:00 PM,5280,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,2ND DIVISION,211,HIGHWAY/ ROAD/ ALLEY/ STREET/ SIDEWALK,4400 BLOCK RIVER PARK DR,LOUISVILLE,40211,48016
LMPD24052338,5/6/2024 7:20:00 AM,5/6/2024 7:20:00 AM,5519,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,2ND DIVISION,223,RESIDENCE/HOME,1700 BLOCK WILSON AVE,LOUISVILLE,40210,48017
LMPD24052461,5/6/2024 4:30:00 PM,5/6/2024 4:30:00 PM,5042,46 FAMILY OFFENSES,VIOLATION OF KENTUCKY EPO/DVO 403.763 02763 90F,90F,B,NO,7TH DIVISION,724,RESIDENCE/HOME,11000 BLOCK SAYBROOK CT,LOUISVILLE,40229,48018
LMPD24052341,5/6/2024 7:11:00 AM,5/6/2024 7:11:00 AM,5585,35 NARCOTICS EQUIP,DRUG PARAPHERNALIA - BUY/POSSESS 218A.500(2) 42081 35B,35B,A,YES,7TH DIVISION,736,PARKING/ DROP LOT/ GARAGE,6500 BLOCK PARAMOUNT PARK DR,LOUISVILLE,40213,48019
LMPD24052448,5/6/2024 4:15:00 PM,5/2/2024 8:00:00 PM,8064,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,2ND DIVISION,223,RESIDENCE/HOME,2100 BLOCK DUMESNIL ST,LOUISVILLE,40210,48020
LMPD24052335,5/6/2024 7:01:00 AM,5/6/2024 7:01:00 AM,5544,9 AGGRAVATED ASSAULT,WANTON ENDANGERMENT-1ST DEGREE 508.060 13201 13A,13A,A,YES,4TH DIVISION,436,RESIDENCE/HOME,100 BLOCK MOHAWK AVE,LOUISVILLE,40214,48021
LMPD24052443,5/6/2024 4:06:00 PM,5/6/2024 4:06:00 PM,5301,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,4TH DIVISION,412,RESIDENCE/HOME,1000 BLOCK S SHELBY ST,LOUISVILLE,40203,48022
LMPD24052335,5/6/2024 7:01:00 AM,5/6/2024 7:01:00 AM,5544,12 INTIMIDATION,TERRORISTIC THREATENING 3RD DEGREE 508.080 00822 13C,999,B,NO,4TH DIVISION,436,RESIDENCE/HOME,100 BLOCK MOHAWK AVE,LOUISVILLE,40214,48023
LMPD24052442,5/6/2024 4:05:00 PM,5/6/2024 4:05:00 PM,5247,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,6TH DIVISION,625,OTHER RESIDENCE (APARTMENT/CONDO),3300 BLOCK NOE WAY,LOUISVILLE,40220,48024
LMPD24052481,5/6/2024 7:00:00 AM,5/6/2024 7:00:00 AM,7669,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,2ND DIVISION,211,RESIDENCE/HOME,4000 BLOCK RIVER PARK DR,LOUISVILLE,40211,48025
LMPD24052434,5/6/2024 4:03:00 PM,5/6/2024 2:00:00 AM,8499,14 AUTO THEFT,"TBUT OR DISP AUTO $1,000 < $10,000 514.030 24112 240",240,A,YES,4TH DIVISION,436,PARKING/ DROP LOT/ GARAGE,700 BLOCK DOUGLAS PARK,LOUISVILLE,40214,48026
LMPD24052318,5/6/2024 6:29:00 AM,5/6/2024 6:29:00 AM,5346,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,13B,A,YES,6TH DIVISION,624,RESIDENCE/HOME,5900 BLOCK BANNON CROSSINGS DR,LOUISVILLE,40228,48027
LMPD24052884,5/6/2024 4:00:00 PM,5/6/2024 4:00:00 PM,7433,13 BURGLARY,BURGLARY - 2ND DEGREE 511.030 22061 220,220,A,YES,6TH DIVISION,612,OTHER RESIDENCE (APARTMENT/CONDO),6100 BLOCK GUARDIAN CT,LOUISVILLE,40219,48028
LMPD24052328,5/6/2024 6:06:00 AM,5/6/2024 6:05:00 AM,5490,23 THEFT OTHER,TBUT OR DISP FIREARM 514.030 23100 23H,23H,A,YES,2ND DIVISION,223,RESIDENCE/HOME,1000 BLOCK S 26TH ST,LOUISVILLE,40210,48029
LMPD24053145,5/6/2024 4:00:00 PM,5/6/2024 4:00:00 PM,5510,11 SIMPLE ASSAULT,ASSAULT - 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY 508.030 00798 13B,999,B,NO,4TH DIVISION,412,RESIDENCE/HOME,700 BLOCK S CLAY ST,LOUISVILLE,40203,48030
LMPD24052317,5/6/2024 5:41:00 AM,5/6/2024 5:41:00 AM,5580,56 ALL OTHER OFFENSES,DOMESTIC ABUSE DUTIES OF LAW ENFORCEMENT 403.785 03018 90Z,90Z,B,NO,8TH DIVISION,812,RESIDENCE/HOME,8800 BLOCK MALVERN HILL RD,PLANTATION,40242,48031
